1.33	0.971148	0.233616	0.020378	
1.34	0.973485	0.223882	0.0212946	
1.35	0.975723	0.214124	0.0222926	
1.36	0.977865	0.204346	0.0233837	
1.37	0.979908	0.194547	0.0245818	
1.38	0.981854	0.184728	0.0259036	
1.39	0.983701	0.174892	0.0273699	
1.4	0.98545	0.165037	0.0290058	
1.41	0.9871	0.155166	0.0308432	
1.42	0.988652	0.14528	0.032922	
1.43	0.990105	0.135379	0.0352937	
1.44	0.991458	0.125464	0.0380255	
1.45	0.992713	0.115537	0.0412068	
1.46	0.993868	0.105599	0.0449593	
1.47	0.994924	0.0956495	0.0494531	
1.48	0.995881	0.0856908	0.0549331	
1.49	0.996738	0.0757235	0.0617654	
1.5	0.997495	0.0657486	0.0705232	
1.51	0.998152	0.0557671	0.0821564	
1.52	0.99871	0.0457801	0.0983635	
1.53	0.999168	0.0357885	0.122508	
1.54	0.999526	0.0257934	0.162321	
1.55	0.999784	0.0157956	0.240407	
1.56	0.999942	0.00579627	0.463115	
1.57	1	-0.00420364	6.27879	
1.58	0.999958	-0.0142031	0.543225	
1.59	0.999816	-0.0242012	0.260316	
1.6	0.999574	-0.0341969	0.171145	
1.61	0.999232	-0.0441891	0.127456	
1.62	0.99879	-0.0541769	0.101519	
1.63	0.998248	-0.0641593	0.0843382	
1.64	0.997606	-0.0741353	0.0721179	
1.65	0.996865	-0.0841039	0.0629791	
1.66	0.996024	-0.094064	0.0558856	
1.67	0.995083	-0.104015	0.0502188	
1.68	0.994043	-0.113955	0.0455868	
1.69	0.992904	-0.123884	0.0417291	
1.7	0.991665	-0.133801	0.038466	
1.71	0.990327	-0.143704	0.0356693	
1.72	0.98889	-0.153593	0.0332453	
1.73	0.987354	-0.163466	0.0311236	
1.74	0.985719	-0.173323	0.0292507	
1.75	0.983986	-0.183163	0.027585	
1.76	0.982154	-0.192984	0.0260936	
1.77	0.980224	-0.202787	0.0247502	
1.78	0.978197	-0.212568	0.0235336	
1.79	0.976071	-0.222329	0.0224265	
1.8	0.973848	-0.232068	0.0214145	
1.81	0.971527	-0.241783	0.0204856	
1.82	0.969109	-0.251474	0.01963	
1.83	0.966594	-0.26114	0.0188391	
1.84	0.963983	-0.270779	0.0181056	
1.85	0.961275	-0.280392	0.0174235	
1.86	0.958471	-0.289977	0.0167873	
1.87	0.955572	-0.299532	0.0161925	
1.88	0.952576	-0.309058	0.0156351	
1.89	0.949486	-0.318553	0.0151115	
1.9	0.9463	-0.328016	0.0146187	
1.91	0.94302	-0.337446	0.0141539	
1.92	0.939645	-0.346842	0.0137147	
1.93	0.936177	-0.356204	0.013299	
1.94	0.932615	-0.36553	0.0129049	
1.95	0.92896	-0.374819	0.0125306	
1.96	0.925212	-0.384071	0.0121747	
1.97	0.921371	-0.393285	0.0118357	
1.98	0.917438	-0.402459	0.0115123	
1.99	0.913413	-0.411593	0.0112036	
2	0.909297	-0.420686	0.0109084	
2.01	0.905091	-0.429737	0.0106259	
2.02	0.900793	-0.438745	0.0103551	
2.03	0.896406	-0.447709	0.0100953	
2.04	0.891929	-0.456628	0.00984587	
2.05	0.887362	-0.465502	0.00960606	
2.06	0.882707	-0.474329	0.0093753	
2.07	0.877964	-0.483108	0.00915304	
2.08	0.873133	-0.49184	0.0089388	
2.09	0.868215	-0.500522	0.00873209	
2.1	0.863209	-0.509154	0.00853249	
2.11	0.858118	-0.517735	0.00833961	
2.12	0.85294	-0.526264	0.00815307	
2.13	0.847678	-0.534741	0.00797252	
2.14	0.84233	-0.543164	0.00779765	
2.15	0.836899	-0.551533	0.00762817	
2.16	0.831383	-0.559847	0.00746379	
2.17	0.825785	-0.568105	0.00730426	
2.18	0.820104	-0.576306	0.00714933	
2.19	0.814341	-0.584449	0.00699878	
2.2	0.808496	-0.592534	0.00685239	
2.21	0.802571	-0.600559	0.00670997	
2.22	0.796565	-0.608525	0.00657134	
2.23	0.79048	-0.61643	0.00643631	
2.24	0.784316	-0.624273	0.00630472	
2.25	0.778073	-0.632053	0.00617642	
2.26	0.771753	-0.639771	0.00605126	
2.27	0.765355	-0.647424	0.0059291	
2.28	0.758881	-0.655013	0.00580981	
2.29	0.752331	-0.662536	0.00569326	
2.3	0.745705	-0.669993	0.00557935	
2.31	0.739005	-0.677383	0.00546797	
2.32	0.732231	-0.684706	0.005359	
2.33	0.725384	-0.691959	0.00525234	
2.34	0.718465	-0.699144	0.00514792	
2.35	0.711473	-0.706259	0.00504562	
2.36	0.704411	-0.713303	0.00494538	
2.37	0.697278	-0.720275	0.00484711	
2.38	0.690075	-0.727176	0.00475073	
2.39	0.682803	-0.734004	0.00465617	
2.4	0.675463	-0.740759	0.00456337	
2.41	0.668056	-0.747439	0.00447225	
2.42	0.660581	-0.754045	0.00438274	
2.43	0.653041	-0.760575	0.00429481	
2.44	0.645435	-0.76703	0.00420837	
2.45	0.637765	-0.773407	0.00412338	
2.46	0.630031	-0.779707	0.00403979	
2.47	0.622234	-0.78593	0.00395755	
2.48	0.614374	-0.792073	0.0038766	
2.49	0.606454	-0.798138	0.0037969	
2.5	0.598472	-0.804123	0.00371841	
2.51	0.590431	-0.810027	0.00364109	
2.52	0.582331	-0.81585	0.00356488	
2.53	0.574172	-0.821592	0.00348976	
2.54	0.565956	-0.827251	0.00341569	
2.55	0.557684	-0.832828	0.00334263	
2.56	0.549355	-0.838322	0.00327054	
2.57	0.540972	-0.843731	0.0031994	
2.58	0.532535	-0.849057	0.00312916	
2.59	0.524044	-0.854297	0.0030598	
2.6	0.515501	-0.859452	0.00299129	
2.61	0.506907	-0.864521	0.0029236	
2.62	0.498262	-0.869504	0.0028567	
2.63	0.489567	-0.874399	0.00279057	
2.64	0.480823	-0.879207	0.00272517	
2.65	0.472031	-0.883928	0.00266049	
2.66	0.463191	-0.88856	0.0025965	
2.67	0.454306	-0.893103	0.00253317	
2.68	0.445375	-0.897556	0.00247048	
2.69	0.436399	-0.90192	0.00240842	
2.7	0.42738	-0.906194	0.00234695	
2.71	0.418318	-0.910377	0.00228606	
2.72	0.409214	-0.914469	0.00222574	
2.73	0.400069	-0.91847	0.00216595	
2.74	0.390885	-0.922379	0.00210667	
2.75	0.381661	-0.926195	0.00204791	
